timestamp,datetime_utc,scene_id,split,eligible,valid_keypoints,height,width,depth_path,confidence_path,pose_path,drop_reason
1751163484,2025-06-29T02:18:04Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163484.npy,data/raw/arducam/confidence/1751163484.npy,data/processed/arducam/pose_coco17/1751163484.json,
1751163487,2025-06-29T02:18:07Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163487.npy,data/raw/arducam/confidence/1751163487.npy,data/processed/arducam/pose_coco17/1751163487.json,
1751163488,2025-06-29T02:18:08Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163488.npy,data/raw/arducam/confidence/1751163488.npy,data/processed/arducam/pose_coco17/1751163488.json,
1751163489,2025-06-29T02:18:09Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163489.npy,data/raw/arducam/confidence/1751163489.npy,data/processed/arducam/pose_coco17/1751163489.json,
1751163490,2025-06-29T02:18:10Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163490.npy,data/raw/arducam/confidence/1751163490.npy,data/processed/arducam/pose_coco17/1751163490.json,
1751163491,2025-06-29T02:18:11Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163491.npy,data/raw/arducam/confidence/1751163491.npy,data/processed/arducam/pose_coco17/1751163491.json,
1751163492,2025-06-29T02:18:12Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163492.npy,data/raw/arducam/confidence/1751163492.npy,data/processed/arducam/pose_coco17/1751163492.json,
1751163493,2025-06-29T02:18:13Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163493.npy,data/raw/arducam/confidence/1751163493.npy,data/processed/arducam/pose_coco17/1751163493.json,
1751163494,2025-06-29T02:18:14Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163494.npy,data/raw/arducam/confidence/1751163494.npy,data/processed/arducam/pose_coco17/1751163494.json,
1751163495,2025-06-29T02:18:15Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163495.npy,data/raw/arducam/confidence/1751163495.npy,data/processed/arducam/pose_coco17/1751163495.json,
1751163496,2025-06-29T02:18:16Z,scene_002,train,true,13,180,240,data/raw/arducam/depth/1751163496.npy,data/raw/arducam/confidence/1751163496.npy,data/processed/arducam/pose_coco17/1751163496.json,
1751163497,2025-06-29T02:18:17Z,scene_002,train,true,13,180,240,data/raw/arducam/depth/1751163497.npy,data/raw/arducam/confidence/1751163497.npy,data/processed/arducam/pose_coco17/1751163497.json,
1751163498,2025-06-29T02:18:18Z,scene_002,train,true,13,180,240,data/raw/arducam/depth/1751163498.npy,data/raw/arducam/confidence/1751163498.npy,data/processed/arducam/pose_coco17/1751163498.json,
1751163499,2025-06-29T02:18:19Z,scene_002,train,true,13,180,240,data/raw/arducam/depth/1751163499.npy,data/raw/arducam/confidence/1751163499.npy,data/processed/arducam/pose_coco17/1751163499.json,
1751163500,2025-06-29T02:18:20Z,scene_002,train,true,13,180,240,data/raw/arducam/depth/1751163500.npy,data/raw/arducam/confidence/1751163500.npy,data/processed/arducam/pose_coco17/1751163500.json,
1751163501,2025-06-29T02:18:21Z,scene_002,train,true,16,180,240,data/raw/arducam/depth/1751163501.npy,data/raw/arducam/confidence/1751163501.npy,data/processed/arducam/pose_coco17/1751163501.json,
1751163502,2025-06-29T02:18:22Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163502.npy,data/raw/arducam/confidence/1751163502.npy,data/processed/arducam/pose_coco17/1751163502.json,
1751163503,2025-06-29T02:18:23Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163503.npy,data/raw/arducam/confidence/1751163503.npy,data/processed/arducam/pose_coco17/1751163503.json,
1751163504,2025-06-29T02:18:24Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163504.npy,data/raw/arducam/confidence/1751163504.npy,data/processed/arducam/pose_coco17/1751163504.json,
1751163505,2025-06-29T02:18:25Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163505.npy,data/raw/arducam/confidence/1751163505.npy,data/processed/arducam/pose_coco17/1751163505.json,
1751163506,2025-06-29T02:18:26Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163506.npy,data/raw/arducam/confidence/1751163506.npy,data/processed/arducam/pose_coco17/1751163506.json,
1751163507,2025-06-29T02:18:27Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163507.npy,data/raw/arducam/confidence/1751163507.npy,data/processed/arducam/pose_coco17/1751163507.json,
1751163508,2025-06-29T02:18:28Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163508.npy,data/raw/arducam/confidence/1751163508.npy,data/processed/arducam/pose_coco17/1751163508.json,
1751163509,2025-06-29T02:18:29Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163509.npy,data/raw/arducam/confidence/1751163509.npy,data/processed/arducam/pose_coco17/1751163509.json,
1751163510,2025-06-29T02:18:30Z,scene_002,train,true,16,180,240,data/raw/arducam/depth/1751163510.npy,data/raw/arducam/confidence/1751163510.npy,data/processed/arducam/pose_coco17/1751163510.json,
1751163511,2025-06-29T02:18:31Z,scene_002,train,true,14,180,240,data/raw/arducam/depth/1751163511.npy,data/raw/arducam/confidence/1751163511.npy,data/processed/arducam/pose_coco17/1751163511.json,
1751163512,2025-06-29T02:18:32Z,scene_002,train,true,14,180,240,data/raw/arducam/depth/1751163512.npy,data/raw/arducam/confidence/1751163512.npy,data/processed/arducam/pose_coco17/1751163512.json,
1751163513,2025-06-29T02:18:33Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163513.npy,data/raw/arducam/confidence/1751163513.npy,data/processed/arducam/pose_coco17/1751163513.json,
1751163514,2025-06-29T02:18:34Z,scene_002,train,true,14,180,240,data/raw/arducam/depth/1751163514.npy,data/raw/arducam/confidence/1751163514.npy,data/processed/arducam/pose_coco17/1751163514.json,
1751163515,2025-06-29T02:18:35Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163515.npy,data/raw/arducam/confidence/1751163515.npy,data/processed/arducam/pose_coco17/1751163515.json,
1751163516,2025-06-29T02:18:36Z,scene_002,train,true,14,180,240,data/raw/arducam/depth/1751163516.npy,data/raw/arducam/confidence/1751163516.npy,data/processed/arducam/pose_coco17/1751163516.json,
1751163517,2025-06-29T02:18:37Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163517.npy,data/raw/arducam/confidence/1751163517.npy,data/processed/arducam/pose_coco17/1751163517.json,
1751163518,2025-06-29T02:18:38Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163518.npy,data/raw/arducam/confidence/1751163518.npy,data/processed/arducam/pose_coco17/1751163518.json,
1751163519,2025-06-29T02:18:39Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163519.npy,data/raw/arducam/confidence/1751163519.npy,data/processed/arducam/pose_coco17/1751163519.json,
1751163520,2025-06-29T02:18:40Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163520.npy,data/raw/arducam/confidence/1751163520.npy,data/processed/arducam/pose_coco17/1751163520.json,
1751163521,2025-06-29T02:18:41Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163521.npy,data/raw/arducam/confidence/1751163521.npy,data/processed/arducam/pose_coco17/1751163521.json,
1751163522,2025-06-29T02:18:42Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163522.npy,data/raw/arducam/confidence/1751163522.npy,data/processed/arducam/pose_coco17/1751163522.json,
1751163523,2025-06-29T02:18:43Z,scene_002,train,true,16,180,240,data/raw/arducam/depth/1751163523.npy,data/raw/arducam/confidence/1751163523.npy,data/processed/arducam/pose_coco17/1751163523.json,
1751163524,2025-06-29T02:18:44Z,scene_002,train,true,13,180,240,data/raw/arducam/depth/1751163524.npy,data/raw/arducam/confidence/1751163524.npy,data/processed/arducam/pose_coco17/1751163524.json,
1751163525,2025-06-29T02:18:45Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163525.npy,data/raw/arducam/confidence/1751163525.npy,data/processed/arducam/pose_coco17/1751163525.json,
1751163527,2025-06-29T02:18:47Z,scene_002,train,true,13,180,240,data/raw/arducam/depth/1751163527.npy,data/raw/arducam/confidence/1751163527.npy,data/processed/arducam/pose_coco17/1751163527.json,
1751163528,2025-06-29T02:18:48Z,scene_002,train,true,13,180,240,data/raw/arducam/depth/1751163528.npy,data/raw/arducam/confidence/1751163528.npy,data/processed/arducam/pose_coco17/1751163528.json,
1751163529,2025-06-29T02:18:49Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163529.npy,data/raw/arducam/confidence/1751163529.npy,data/processed/arducam/pose_coco17/1751163529.json,
1751163530,2025-06-29T02:18:50Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163530.npy,data/raw/arducam/confidence/1751163530.npy,data/processed/arducam/pose_coco17/1751163530.json,
1751163531,2025-06-29T02:18:51Z,scene_002,train,true,16,180,240,data/raw/arducam/depth/1751163531.npy,data/raw/arducam/confidence/1751163531.npy,data/processed/arducam/pose_coco17/1751163531.json,
1751163532,2025-06-29T02:18:52Z,scene_002,train,true,16,180,240,data/raw/arducam/depth/1751163532.npy,data/raw/arducam/confidence/1751163532.npy,data/processed/arducam/pose_coco17/1751163532.json,
1751163533,2025-06-29T02:18:53Z,scene_002,train,true,16,180,240,data/raw/arducam/depth/1751163533.npy,data/raw/arducam/confidence/1751163533.npy,data/processed/arducam/pose_coco17/1751163533.json,
1751163534,2025-06-29T02:18:54Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163534.npy,data/raw/arducam/confidence/1751163534.npy,data/processed/arducam/pose_coco17/1751163534.json,
1751163536,2025-06-29T02:18:56Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163536.npy,data/raw/arducam/confidence/1751163536.npy,data/processed/arducam/pose_coco17/1751163536.json,
1751163537,2025-06-29T02:18:57Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163537.npy,data/raw/arducam/confidence/1751163537.npy,data/processed/arducam/pose_coco17/1751163537.json,
1751163538,2025-06-29T02:18:58Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163538.npy,data/raw/arducam/confidence/1751163538.npy,data/processed/arducam/pose_coco17/1751163538.json,
1751163539,2025-06-29T02:18:59Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163539.npy,data/raw/arducam/confidence/1751163539.npy,data/processed/arducam/pose_coco17/1751163539.json,
1751163540,2025-06-29T02:19:00Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163540.npy,data/raw/arducam/confidence/1751163540.npy,data/processed/arducam/pose_coco17/1751163540.json,
1751163541,2025-06-29T02:19:01Z,scene_002,train,true,15,180,240,data/raw/arducam/depth/1751163541.npy,data/raw/arducam/confidence/1751163541.npy,data/processed/arducam/pose_coco17/1751163541.json,
1751163545,2025-06-29T02:19:05Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163545.npy,data/raw/arducam/confidence/1751163545.npy,data/processed/arducam/pose_coco17/1751163545.json,
1751163546,2025-06-29T02:19:06Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163546.npy,data/raw/arducam/confidence/1751163546.npy,data/processed/arducam/pose_coco17/1751163546.json,
1751163547,2025-06-29T02:19:07Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163547.npy,data/raw/arducam/confidence/1751163547.npy,data/processed/arducam/pose_coco17/1751163547.json,
1751163548,2025-06-29T02:19:08Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163548.npy,data/raw/arducam/confidence/1751163548.npy,data/processed/arducam/pose_coco17/1751163548.json,
1751163549,2025-06-29T02:19:09Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163549.npy,data/raw/arducam/confidence/1751163549.npy,data/processed/arducam/pose_coco17/1751163549.json,
1751163550,2025-06-29T02:19:10Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163550.npy,data/raw/arducam/confidence/1751163550.npy,data/processed/arducam/pose_coco17/1751163550.json,
1751163551,2025-06-29T02:19:11Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163551.npy,data/raw/arducam/confidence/1751163551.npy,data/processed/arducam/pose_coco17/1751163551.json,
1751163552,2025-06-29T02:19:12Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163552.npy,data/raw/arducam/confidence/1751163552.npy,data/processed/arducam/pose_coco17/1751163552.json,
1751163553,2025-06-29T02:19:13Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163553.npy,data/raw/arducam/confidence/1751163553.npy,data/processed/arducam/pose_coco17/1751163553.json,
1751163554,2025-06-29T02:19:14Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163554.npy,data/raw/arducam/confidence/1751163554.npy,data/processed/arducam/pose_coco17/1751163554.json,
1751163555,2025-06-29T02:19:15Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163555.npy,data/raw/arducam/confidence/1751163555.npy,data/processed/arducam/pose_coco17/1751163555.json,
1751163556,2025-06-29T02:19:16Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163556.npy,data/raw/arducam/confidence/1751163556.npy,data/processed/arducam/pose_coco17/1751163556.json,
1751163557,2025-06-29T02:19:17Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163557.npy,data/raw/arducam/confidence/1751163557.npy,data/processed/arducam/pose_coco17/1751163557.json,
1751163558,2025-06-29T02:19:18Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163558.npy,data/raw/arducam/confidence/1751163558.npy,data/processed/arducam/pose_coco17/1751163558.json,
1751163559,2025-06-29T02:19:19Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163559.npy,data/raw/arducam/confidence/1751163559.npy,data/processed/arducam/pose_coco17/1751163559.json,
1751163560,2025-06-29T02:19:20Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163560.npy,data/raw/arducam/confidence/1751163560.npy,data/processed/arducam/pose_coco17/1751163560.json,
1751163561,2025-06-29T02:19:21Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163561.npy,data/raw/arducam/confidence/1751163561.npy,data/processed/arducam/pose_coco17/1751163561.json,
1751163562,2025-06-29T02:19:22Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163562.npy,data/raw/arducam/confidence/1751163562.npy,data/processed/arducam/pose_coco17/1751163562.json,
1751163563,2025-06-29T02:19:23Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163563.npy,data/raw/arducam/confidence/1751163563.npy,data/processed/arducam/pose_coco17/1751163563.json,
1751163564,2025-06-29T02:19:24Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163564.npy,data/raw/arducam/confidence/1751163564.npy,data/processed/arducam/pose_coco17/1751163564.json,
1751163565,2025-06-29T02:19:25Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163565.npy,data/raw/arducam/confidence/1751163565.npy,data/processed/arducam/pose_coco17/1751163565.json,
1751163566,2025-06-29T02:19:26Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163566.npy,data/raw/arducam/confidence/1751163566.npy,data/processed/arducam/pose_coco17/1751163566.json,
1751163567,2025-06-29T02:19:27Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163567.npy,data/raw/arducam/confidence/1751163567.npy,data/processed/arducam/pose_coco17/1751163567.json,
1751163568,2025-06-29T02:19:28Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163568.npy,data/raw/arducam/confidence/1751163568.npy,data/processed/arducam/pose_coco17/1751163568.json,
1751163569,2025-06-29T02:19:29Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163569.npy,data/raw/arducam/confidence/1751163569.npy,data/processed/arducam/pose_coco17/1751163569.json,
1751163570,2025-06-29T02:19:30Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163570.npy,data/raw/arducam/confidence/1751163570.npy,data/processed/arducam/pose_coco17/1751163570.json,
1751163571,2025-06-29T02:19:31Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163571.npy,data/raw/arducam/confidence/1751163571.npy,data/processed/arducam/pose_coco17/1751163571.json,
1751163572,2025-06-29T02:19:32Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163572.npy,data/raw/arducam/confidence/1751163572.npy,data/processed/arducam/pose_coco17/1751163572.json,
1751163573,2025-06-29T02:19:33Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163573.npy,data/raw/arducam/confidence/1751163573.npy,data/processed/arducam/pose_coco17/1751163573.json,
1751163574,2025-06-29T02:19:34Z,scene_002,train,true,17,180,240,data/raw/arducam/depth/1751163574.npy,data/raw/arducam/confidence/1751163574.npy,data/processed/arducam/pose_coco17/1751163574.json,
