timestamp,datetime_utc,scene_id,split,eligible,valid_keypoints,height,width,depth_path,confidence_path,pose_path,drop_reason
1751160959,2025-06-29T01:35:59Z,scene_000,test,true,15,180,240,data/raw/arducam/depth/1751160959.npy,data/raw/arducam/confidence/1751160959.npy,data/processed/arducam/pose_coco17/1751160959.json,
1751160960,2025-06-29T01:36:00Z,scene_000,test,true,15,180,240,data/raw/arducam/depth/1751160960.npy,data/raw/arducam/confidence/1751160960.npy,data/processed/arducam/pose_coco17/1751160960.json,
1751160961,2025-06-29T01:36:01Z,scene_000,test,true,13,180,240,data/raw/arducam/depth/1751160961.npy,data/raw/arducam/confidence/1751160961.npy,data/processed/arducam/pose_coco17/1751160961.json,
1751160965,2025-06-29T01:36:05Z,scene_000,test,false,0,180,240,data/raw/arducam/depth/1751160965.npy,data/raw/arducam/confidence/1751160965.npy,data/processed/arducam/pose_coco17/1751160965.json,fewer_than_12_valid_keypoints
1751160966,2025-06-29T01:36:06Z,scene_000,test,false,6,180,240,data/raw/arducam/depth/1751160966.npy,data/raw/arducam/confidence/1751160966.npy,data/processed/arducam/pose_coco17/1751160966.json,fewer_than_12_valid_keypoints
1751160967,2025-06-29T01:36:07Z,scene_000,test,true,16,180,240,data/raw/arducam/depth/1751160967.npy,data/raw/arducam/confidence/1751160967.npy,data/processed/arducam/pose_coco17/1751160967.json,
1751160968,2025-06-29T01:36:08Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160968.npy,data/raw/arducam/confidence/1751160968.npy,data/processed/arducam/pose_coco17/1751160968.json,
1751160969,2025-06-29T01:36:09Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160969.npy,data/raw/arducam/confidence/1751160969.npy,data/processed/arducam/pose_coco17/1751160969.json,
1751160970,2025-06-29T01:36:10Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160970.npy,data/raw/arducam/confidence/1751160970.npy,data/processed/arducam/pose_coco17/1751160970.json,
1751160971,2025-06-29T01:36:11Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160971.npy,data/raw/arducam/confidence/1751160971.npy,data/processed/arducam/pose_coco17/1751160971.json,
1751160972,2025-06-29T01:36:12Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160972.npy,data/raw/arducam/confidence/1751160972.npy,data/processed/arducam/pose_coco17/1751160972.json,
1751160973,2025-06-29T01:36:13Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160973.npy,data/raw/arducam/confidence/1751160973.npy,data/processed/arducam/pose_coco17/1751160973.json,
1751160974,2025-06-29T01:36:14Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160974.npy,data/raw/arducam/confidence/1751160974.npy,data/processed/arducam/pose_coco17/1751160974.json,
1751160975,2025-06-29T01:36:15Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160975.npy,data/raw/arducam/confidence/1751160975.npy,data/processed/arducam/pose_coco17/1751160975.json,
1751160976,2025-06-29T01:36:16Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160976.npy,data/raw/arducam/confidence/1751160976.npy,data/processed/arducam/pose_coco17/1751160976.json,
1751160977,2025-06-29T01:36:17Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160977.npy,data/raw/arducam/confidence/1751160977.npy,data/processed/arducam/pose_coco17/1751160977.json,
1751160978,2025-06-29T01:36:18Z,scene_000,test,false,0,180,240,data/raw/arducam/depth/1751160978.npy,data/raw/arducam/confidence/1751160978.npy,data/processed/arducam/pose_coco17/1751160978.json,fewer_than_12_valid_keypoints
1751160986,2025-06-29T01:36:26Z,scene_000,test,false,0,180,240,data/raw/arducam/depth/1751160986.npy,data/raw/arducam/confidence/1751160986.npy,data/processed/arducam/pose_coco17/1751160986.json,fewer_than_12_valid_keypoints
1751160987,2025-06-29T01:36:27Z,scene_000,test,false,0,180,240,data/raw/arducam/depth/1751160987.npy,data/raw/arducam/confidence/1751160987.npy,data/processed/arducam/pose_coco17/1751160987.json,fewer_than_12_valid_keypoints
1751160988,2025-06-29T01:36:28Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160988.npy,data/raw/arducam/confidence/1751160988.npy,data/processed/arducam/pose_coco17/1751160988.json,
1751160989,2025-06-29T01:36:29Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160989.npy,data/raw/arducam/confidence/1751160989.npy,data/processed/arducam/pose_coco17/1751160989.json,
1751160990,2025-06-29T01:36:30Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160990.npy,data/raw/arducam/confidence/1751160990.npy,data/processed/arducam/pose_coco17/1751160990.json,
1751160991,2025-06-29T01:36:31Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160991.npy,data/raw/arducam/confidence/1751160991.npy,data/processed/arducam/pose_coco17/1751160991.json,
1751160992,2025-06-29T01:36:32Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160992.npy,data/raw/arducam/confidence/1751160992.npy,data/processed/arducam/pose_coco17/1751160992.json,
1751160993,2025-06-29T01:36:33Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160993.npy,data/raw/arducam/confidence/1751160993.npy,data/processed/arducam/pose_coco17/1751160993.json,
1751160994,2025-06-29T01:36:34Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160994.npy,data/raw/arducam/confidence/1751160994.npy,data/processed/arducam/pose_coco17/1751160994.json,
1751160995,2025-06-29T01:36:35Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160995.npy,data/raw/arducam/confidence/1751160995.npy,data/processed/arducam/pose_coco17/1751160995.json,
1751160996,2025-06-29T01:36:36Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160996.npy,data/raw/arducam/confidence/1751160996.npy,data/processed/arducam/pose_coco17/1751160996.json,
1751160997,2025-06-29T01:36:37Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160997.npy,data/raw/arducam/confidence/1751160997.npy,data/processed/arducam/pose_coco17/1751160997.json,
1751160998,2025-06-29T01:36:38Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160998.npy,data/raw/arducam/confidence/1751160998.npy,data/processed/arducam/pose_coco17/1751160998.json,
1751160999,2025-06-29T01:36:39Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751160999.npy,data/raw/arducam/confidence/1751160999.npy,data/processed/arducam/pose_coco17/1751160999.json,
1751161000,2025-06-29T01:36:40Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161000.npy,data/raw/arducam/confidence/1751161000.npy,data/processed/arducam/pose_coco17/1751161000.json,
1751161001,2025-06-29T01:36:41Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161001.npy,data/raw/arducam/confidence/1751161001.npy,data/processed/arducam/pose_coco17/1751161001.json,
1751161002,2025-06-29T01:36:42Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161002.npy,data/raw/arducam/confidence/1751161002.npy,data/processed/arducam/pose_coco17/1751161002.json,
1751161003,2025-06-29T01:36:43Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161003.npy,data/raw/arducam/confidence/1751161003.npy,data/processed/arducam/pose_coco17/1751161003.json,
1751161004,2025-06-29T01:36:44Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161004.npy,data/raw/arducam/confidence/1751161004.npy,data/processed/arducam/pose_coco17/1751161004.json,
1751161005,2025-06-29T01:36:45Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161005.npy,data/raw/arducam/confidence/1751161005.npy,data/processed/arducam/pose_coco17/1751161005.json,
1751161006,2025-06-29T01:36:46Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161006.npy,data/raw/arducam/confidence/1751161006.npy,data/processed/arducam/pose_coco17/1751161006.json,
1751161007,2025-06-29T01:36:47Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161007.npy,data/raw/arducam/confidence/1751161007.npy,data/processed/arducam/pose_coco17/1751161007.json,
1751161008,2025-06-29T01:36:48Z,scene_000,test,true,12,180,240,data/raw/arducam/depth/1751161008.npy,data/raw/arducam/confidence/1751161008.npy,data/processed/arducam/pose_coco17/1751161008.json,
1751161009,2025-06-29T01:36:49Z,scene_000,test,false,0,180,240,data/raw/arducam/depth/1751161009.npy,data/raw/arducam/confidence/1751161009.npy,data/processed/arducam/pose_coco17/1751161009.json,fewer_than_12_valid_keypoints
1751161010,2025-06-29T01:36:50Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161010.npy,data/raw/arducam/confidence/1751161010.npy,data/processed/arducam/pose_coco17/1751161010.json,
1751161011,2025-06-29T01:36:51Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161011.npy,data/raw/arducam/confidence/1751161011.npy,data/processed/arducam/pose_coco17/1751161011.json,
1751161012,2025-06-29T01:36:52Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161012.npy,data/raw/arducam/confidence/1751161012.npy,data/processed/arducam/pose_coco17/1751161012.json,
1751161013,2025-06-29T01:36:53Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161013.npy,data/raw/arducam/confidence/1751161013.npy,data/processed/arducam/pose_coco17/1751161013.json,
1751161014,2025-06-29T01:36:54Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161014.npy,data/raw/arducam/confidence/1751161014.npy,data/processed/arducam/pose_coco17/1751161014.json,
1751161015,2025-06-29T01:36:55Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161015.npy,data/raw/arducam/confidence/1751161015.npy,data/processed/arducam/pose_coco17/1751161015.json,
1751161016,2025-06-29T01:36:56Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161016.npy,data/raw/arducam/confidence/1751161016.npy,data/processed/arducam/pose_coco17/1751161016.json,
1751161017,2025-06-29T01:36:57Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161017.npy,data/raw/arducam/confidence/1751161017.npy,data/processed/arducam/pose_coco17/1751161017.json,
1751161018,2025-06-29T01:36:58Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161018.npy,data/raw/arducam/confidence/1751161018.npy,data/processed/arducam/pose_coco17/1751161018.json,
1751161019,2025-06-29T01:36:59Z,scene_000,test,true,16,180,240,data/raw/arducam/depth/1751161019.npy,data/raw/arducam/confidence/1751161019.npy,data/processed/arducam/pose_coco17/1751161019.json,
1751161020,2025-06-29T01:37:00Z,scene_000,test,true,16,180,240,data/raw/arducam/depth/1751161020.npy,data/raw/arducam/confidence/1751161020.npy,data/processed/arducam/pose_coco17/1751161020.json,
1751161021,2025-06-29T01:37:01Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161021.npy,data/raw/arducam/confidence/1751161021.npy,data/processed/arducam/pose_coco17/1751161021.json,
1751161022,2025-06-29T01:37:02Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161022.npy,data/raw/arducam/confidence/1751161022.npy,data/processed/arducam/pose_coco17/1751161022.json,
1751161023,2025-06-29T01:37:03Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161023.npy,data/raw/arducam/confidence/1751161023.npy,data/processed/arducam/pose_coco17/1751161023.json,
1751161024,2025-06-29T01:37:04Z,scene_000,test,true,15,180,240,data/raw/arducam/depth/1751161024.npy,data/raw/arducam/confidence/1751161024.npy,data/processed/arducam/pose_coco17/1751161024.json,
1751161025,2025-06-29T01:37:05Z,scene_000,test,true,16,180,240,data/raw/arducam/depth/1751161025.npy,data/raw/arducam/confidence/1751161025.npy,data/processed/arducam/pose_coco17/1751161025.json,
1751161026,2025-06-29T01:37:06Z,scene_000,test,true,15,180,240,data/raw/arducam/depth/1751161026.npy,data/raw/arducam/confidence/1751161026.npy,data/processed/arducam/pose_coco17/1751161026.json,
1751161027,2025-06-29T01:37:07Z,scene_000,test,true,15,180,240,data/raw/arducam/depth/1751161027.npy,data/raw/arducam/confidence/1751161027.npy,data/processed/arducam/pose_coco17/1751161027.json,
1751161028,2025-06-29T01:37:08Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161028.npy,data/raw/arducam/confidence/1751161028.npy,data/processed/arducam/pose_coco17/1751161028.json,
1751161029,2025-06-29T01:37:09Z,scene_000,test,false,10,180,240,data/raw/arducam/depth/1751161029.npy,data/raw/arducam/confidence/1751161029.npy,data/processed/arducam/pose_coco17/1751161029.json,fewer_than_12_valid_keypoints
1751161030,2025-06-29T01:37:10Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161030.npy,data/raw/arducam/confidence/1751161030.npy,data/processed/arducam/pose_coco17/1751161030.json,
1751161031,2025-06-29T01:37:11Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161031.npy,data/raw/arducam/confidence/1751161031.npy,data/processed/arducam/pose_coco17/1751161031.json,
1751161032,2025-06-29T01:37:12Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161032.npy,data/raw/arducam/confidence/1751161032.npy,data/processed/arducam/pose_coco17/1751161032.json,
1751161033,2025-06-29T01:37:13Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161033.npy,data/raw/arducam/confidence/1751161033.npy,data/processed/arducam/pose_coco17/1751161033.json,
1751161034,2025-06-29T01:37:14Z,scene_000,test,true,16,180,240,data/raw/arducam/depth/1751161034.npy,data/raw/arducam/confidence/1751161034.npy,data/processed/arducam/pose_coco17/1751161034.json,
1751161035,2025-06-29T01:37:15Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161035.npy,data/raw/arducam/confidence/1751161035.npy,data/processed/arducam/pose_coco17/1751161035.json,
1751161036,2025-06-29T01:37:16Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161036.npy,data/raw/arducam/confidence/1751161036.npy,data/processed/arducam/pose_coco17/1751161036.json,
1751161037,2025-06-29T01:37:17Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161037.npy,data/raw/arducam/confidence/1751161037.npy,data/processed/arducam/pose_coco17/1751161037.json,
1751161038,2025-06-29T01:37:18Z,scene_000,test,true,17,180,240,data/raw/arducam/depth/1751161038.npy,data/raw/arducam/confidence/1751161038.npy,data/processed/arducam/pose_coco17/1751161038.json,
